"id","symbol","date","open","high","low","close","adj_close","volume","provider"
"27673","SPY","2000-11-13 01:00:00+01","135.625","136.984375","133.015625","135.5625","86.03056335449219","17285300","Yahoo"
"27674","SPY","2000-11-14 01:00:00+01","137.46875","139.625","137","139.125","88.29142761230469","7668900","Yahoo"
"27675","SPY","2000-11-15 01:00:00+01","139.0625","140.109375","137.75","139.5625","88.56907653808594","8837700","Yahoo"
"27676","SPY","2000-11-16 01:00:00+01","138.578125","139.875","137.3125","137.375","87.18081665039062","6684100","Yahoo"
"27677","SPY","2000-11-17 01:00:00+01","137.3125","139","135.75","136.640625","86.7148208618164","6551100","Yahoo"
"27678","SPY","2000-11-20 01:00:00+01","135.75","136.375","134.3125","134.6875","85.47531127929688","5458500","Yahoo"
"27679","SPY","2000-11-21 01:00:00+01","134.875","136.1875","133.515625","135.375","85.91162109375","7684300","Yahoo"
"27680","SPY","2000-11-22 01:00:00+01","134.34375","134.875","132.125","132.140625","83.85899353027344","5736900","Yahoo"
"27681","SPY","2000-11-24 01:00:00+01","133.625","134.96875","133.625","134.84375","85.57447052001953","3411600","Yahoo"
"27682","SPY","2000-11-27 01:00:00+01","136.46875","136.6875","135.3125","136.03125","86.32807159423828","5992000","Yahoo"
