"id","symbol","date","open","high","low","close","adj_close","volume","provider"
"50833","SXR8.DE","2014-08-27 02:00:00+02","138.07000732421875","138.07000732421875","137.58999633789062","137.6999969482422","137.6999969482422","19623","Yahoo"
"50834","SXR8.DE","2014-08-28 02:00:00+02","137.3800048828125","137.72000122070312","137.32000732421875","137.6699981689453","137.6699981689453","5780","Yahoo"
"50835","SXR8.DE","2014-08-29 02:00:00+02","138.32000732421875","138.4499969482422","137.55999755859375","138.4499969482422","138.4499969482422","5336","Yahoo"
"50836","SXR8.DE","2014-09-01 02:00:00+02","138.6300048828125","138.63999938964844","138.2899932861328","138.58999633789062","138.58999633789062","4550","Yahoo"
"50837","SXR8.DE","2014-09-02 02:00:00+02","139","139.3000030517578","138.60000610351562","138.6699981689453","138.6699981689453","25356","Yahoo"
"50838","SXR8.DE","2014-09-03 02:00:00+02","138.69000244140625","139.14999389648438","138.60000610351562","138.60000610351562","138.60000610351562","16710","Yahoo"
"50839","SXR8.DE","2014-09-04 02:00:00+02","138.42999267578125","140.97000122070312","138.2100067138672","140.6999969482422","140.6999969482422","53940","Yahoo"
"50840","SXR8.DE","2014-09-05 02:00:00+02","140.4600067138672","140.4600067138672","139.6300048828125","140.02000427246094","140.02000427246094","11529","Yahoo"
"50841","SXR8.DE","2014-09-08 02:00:00+02","140.89999389648438","140.9199981689453","140.6199951171875","140.89999389648438","140.89999389648438","49387","Yahoo"
"50842","SXR8.DE","2014-09-09 02:00:00+02","141.24000549316406","141.47000122070312","140.5","140.5399932861328","140.5399932861328","11388","Yahoo"
"50843","SXR8.DE","2014-09-10 02:00:00+02","139.82000732421875","140.13999938964844","139.52999877929688","140.13999938964844","140.13999938964844","8133","Yahoo"
"50844","SXR8.DE","2014-09-11 02:00:00+02","140.4600067138672","140.4600067138672","139.5500030517578","140.1999969482422","140.1999969482422","60503","Yahoo"
"50845","SXR8.DE","2014-09-12 02:00:00+02","140.64999389648438","140.6699981689453","139.8000030517578","139.82000732421875","139.82000732421875","4369","Yahoo"
"50846","SXR8.DE","2014-09-15 02:00:00+02","139.0800018310547","139.7899932861328","139","139.25999450683594","139.25999450683594","69520","Yahoo"
"50847","SXR8.DE","2014-09-16 02:00:00+02","139.42999267578125","140.02999877929688","139.07000732421875","140.02999877929688","140.02999877929688","5867","Yahoo"
"50848","SXR8.DE","2014-09-17 02:00:00+02","140.42999267578125","140.6999969482422","140.25999450683594","140.4199981689453","140.4199981689453","34121","Yahoo"
"50849","SXR8.DE","2014-09-18 02:00:00+02","141.47000122070312","142.02000427246094","141.38999938964844","141.72999572753906","141.72999572753906","12164","Yahoo"
"50850","SXR8.DE","2014-09-19 02:00:00+02","142.33999633789062","142.86000061035156","142.33999633789062","142.5399932861328","142.5399932861328","17133","Yahoo"
"50851","SXR8.DE","2014-09-22 02:00:00+02","141.5500030517578","142.13999938964844","141.5500030517578","141.61000061035156","141.61000061035156","14486","Yahoo"
"50852","SXR8.DE","2014-09-23 02:00:00+02","141.1199951171875","141.1199951171875","140.1999969482422","140.82000732421875","140.82000732421875","61598","Yahoo"
"50853","SXR8.DE","2014-09-24 02:00:00+02","140.17999267578125","141.77000427246094","140.17999267578125","141.77000427246094","141.77000427246094","66044","Yahoo"
"50854","SXR8.DE","2014-09-25 02:00:00+02","142.44000244140625","143.05999755859375","140.6999969482422","141.19000244140625","141.19000244140625","9389","Yahoo"
"50855","SXR8.DE","2014-09-26 02:00:00+02","140.33999633789062","141.5399932861328","140.33999633789062","141.08999633789062","141.08999633789062","39559","Yahoo"
"50856","SXR8.DE","2014-09-29 02:00:00+02","141.94000244140625","141.94000244140625","140.6199951171875","141.6199951171875","141.6199951171875","188881","Yahoo"
"50857","SXR8.DE","2014-09-30 02:00:00+02","142.11000061035156","143.60000610351562","142.11000061035156","143.10000610351562","143.10000610351562","5950","Yahoo"
"50858","SXR8.DE","2014-10-01 02:00:00+02","142.08999633789062","142.5","140.94000244140625","141.4600067138672","141.4600067138672","101325","Yahoo"
